source;transaction;type_bien;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
jiji;achat;villa;6chbre Villa dans Francis Gweh, Cocody à Vendre;275000000;300;916667;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-villa-dans-francis-gweh-cocody-a-vendre-zJwXVABNYaCjlkBK4H9GO57x.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 4chbre Villa dans Zié Multi-Service, Cocody à Vendre;290000000;300;966667;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-4chbre-villa-dans-zie-multi-service-cocody-a-vendre-zIuNGiEqRJ3VWUjj5mH9ZZvh.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Zié Multi-Service, Cocody à Vendre;160000000;200;800000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-zie-multi-service-cocody-a-vendre-5B5aigqrgiuWEitnojyhhAIW.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 7chbre Duplex dans Zié Multi-Service, Port-Bouët à Vendre;150000000;300;500000;7;Port-Bouët;;;https://jiji.co.ci/port-bouet/houses-apartments-for-sale/furnished-7chbre-duplex-dans-zie-multi-service-port-bouet-a-vendre-pnpfTu8JU5zOIXXpyHRnqLus.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;3chbre Maison dans Gabonza, Yopougon à Vendre;600000000;600;1000000;3;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/3chbre-maison-dans-gabonza-yopougon-a-vendre-8ymyaYYMxKQSDNxMyJLHg8yu.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Zié Multi-Service, Cocody à Vendre;150000000;300;500000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-zie-multi-service-cocody-a-vendre-rDfP2Io5xmnjoV52EbCEAzq3.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;170000000;200;850000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-86Z0GNsALst36dN1EVQZ3TWi.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;250000000;175;1428571;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-wLlV14Qg9D2JOqM4A4YQYwWy.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;17chbre Blocs d'appartements dans Zié Multi-Service, Yopougon à Vendre;350000000;880;397727;17;Yopougon;;;https://jiji.co.ci/yopougon/houses-apartments-for-sale/17chbre-blocs-dappartements-dans-zie-multi-service-yopougon-a-vendre-nHdm4lXM7drKelnoy6adRBxA.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Abatta, Cocody à Vendre;115000000;250;460000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-abatta-cocody-a-vendre-iSl86ZlY3njfKdLcUgc9vQyA.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 6chbre Duplex dans Zié Multi-Service, Bingerville à Vendre;250000000;220;1136364;6;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/furnished-6chbre-duplex-dans-zie-multi-service-bingerville-a-vendre-z3oGiqAVd7p3DbX8OjS8M8mn.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;300000000;203;1477833;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-uQXgeXHCfCWRQVMm5KftL3Rz.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 7chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;150000000;3000;50000;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-7chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-6EaEUVmdRcC5jhYhySkmez2X.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans G.F.J Immobilier, Cocody à Vendre;1000000000;1127;887311;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-g-f-j-immobilier-cocody-a-vendre-hZ3AZvNLFIU32rrXmESSnvzc.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 5chbre Duplex dans Zié Multi-Service, Cocody à Vendre;400000000;635;629921;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-5chbre-duplex-dans-zie-multi-service-cocody-a-vendre-BsopBElET3VqCWkmNG1uUHzs.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Francis Gweh, Cocody à Vendre;110000000;600;183333;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-villa-dans-francis-gweh-cocody-a-vendre-wuyahisKg4IfCYU3Wk9xjBnK.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Djorobite, Cocody à Vendre;180000000;300;600000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-djorobite-cocody-a-vendre-ciKkELOE0LTyuKsdfS4ri27M.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Cocody à Vendre;130000000;363;358127;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-cocody-a-vendre-mWYZVTC3vXYZC12bOvkRo9CU.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Bingerville, Cocody à Vendre;160000000;500;320000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-bingerville-cocody-a-vendre-whCuCwVvwiG9hJxEpQfS9C7d.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;Meublé 5chbre Appartement dans Grand-Bassam à Vendre;260000000;400;650000;5;Grand-Bassam;;;https://jiji.co.ci/grand-bassam/houses-apartments-for-sale/meuble-5chbre-appartement-dans-grand-bassam-a-vendre-i9dA5GweRiwXDXVm4fic4m0p.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;250000000;470;531915;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-BlfX5JyO9VVGH7r8LMfCzARm.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Wims, Bingerville à Vendre;98000000;200;490000;4;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/4chbre-duplex-dans-wims-bingerville-a-vendre-shNuUmXyvEMvZBkcemprN9g7.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Villa dans Francis Gweh, Cocody à Vendre;155000000;200;775000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-villa-dans-francis-gweh-cocody-a-vendre-mlAudC8iWw5V1fAj9beppRXY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;13chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;3000000;300;10000;13;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/13chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-fpjbmqf1wTWWzEEJlXRFVg85.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Bingerville Hôpital à Vendre;700000;400;1750;6;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/6chbre-duplex-dans-bingerville-hopital-a-vendre-psKqUWT0obw8TNPCxAsP0tv4.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Abatta, Cocody à Vendre;460000000;465;989247;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-abatta-cocody-a-vendre-n9BNZZSUxiNKk4aLGwtFZvpG.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Cocody à Vendre;350000000;600;583333;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-villa-dans-cocody-a-vendre-6AFF5Hr0dfKEIiNJfNbbOnkr.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;9chbre Duplex dans Zié Multi-Service, Cocody à Vendre;250000000;409;611247;9;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/9chbre-duplex-dans-zie-multi-service-cocody-a-vendre-vZOHoxmzwlN4R0dHgzbZyF93.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;4500000000;300;15000000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-dXE2UOunP4id89rHtC02Lzvp.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Francis Gweh, Cocody à Vendre;400000000;500;800000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-francis-gweh-cocody-a-vendre-oFcknShOzBxCHu9x8F2ShnFH.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;3chbre Appartement dans Ismael Coul, Cocody à Vendre;50000000;200;250000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-appartement-dans-ismael-coul-cocody-a-vendre-pHY5CFN42dNKGJsplG03b2OV.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;1000000;3000;333;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-8v1VtfZ6gtql1XzImftArhJ1.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Massa Immobilier, Cocody à Vendre;45000000;90;500000;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-appartement-dans-massa-immobilier-cocody-a-vendre-cifixdZeBMLm975VqT2ipXGT.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 7chbre Villa dans Zié Multi-Service, Marcory à Vendre;1500000000;865;1734104;7;Marcory;;;https://jiji.co.ci/marcory/houses-apartments-for-sale/furnished-7chbre-villa-dans-zie-multi-service-marcory-a-vendre-ab3KKSyajwqRyC43txVwB4OM.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Angre Nouveau Chu, Cocody à Vendre;200000000;200;1000000;7;Cocody;Angre;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-angre-nouveau-chu-cocody-a-vendre-kqkY1mbJhYUB8kqvKZlEfs1f.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 5chbre Duplex dans Zié Multi-Service, Cocody à Vendre;115000000;200;575000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-5chbre-duplex-dans-zie-multi-service-cocody-a-vendre-al2AhG0eFEeXWCZhfXDn3jY9.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 8chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;800000;2000;400;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-8chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-8jHe1gMd57yNUHY4Vj6FkZrp.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 10chbre Duplex dans Zié Multi-Service, Cocody à Vendre;1600000000;1200;1333333;10;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-10chbre-duplex-dans-zie-multi-service-cocody-a-vendre-94RT86EzXQHe8Lxc5ox5RbFL.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Zié Multi-Service, Cocody à Vendre;360000000;300;1200000;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-zie-multi-service-cocody-a-vendre-oC7oI4Ao5M7HCCa8wQFg01RM.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Bingerville à Vendre;580000000;600;966667;4;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/4chbre-duplex-dans-bingerville-a-vendre-A3pKJMZPwW8aUQIUP2E3TFwr.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;900000;3000;300;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-iWd7XVPLvccX8KgxrPgehblE.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Villa dans G.F.J Immobilier, Cocody à Vendre;450000000;500;900000;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-villa-dans-g-f-j-immobilier-cocody-a-vendre-uBbkgQzFxsaZY6QsObHVm8Ln.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Villa dans Francis Gweh, Cocody à Vendre;1200000000;1200;1000000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-villa-dans-francis-gweh-cocody-a-vendre-mfj3y9O8vpxgiORUhbDA5VSz.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Duplex dans Ismael Coulibaly, Cocody à Vendre;35000000;105;333333;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-CeYntwJ2cSWWNqZ4oFvqN5UU.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;650000000;600;1083333;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-hLcxL4pWVN0qEGjrBzAQjMJP.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Angré Nouveau Chu, Cocody à Vendre;340000000;300;1133333;8;Cocody;Angré;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-angre-nouveau-chu-cocody-a-vendre-82BItTcGSk0LwiNWi67tznTC.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Meublé 3chbre Villa dans Particulier, Cocody à Vendre;240000000;400;600000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/meuble-3chbre-villa-dans-particulier-cocody-a-vendre-38n8Zbou5TZpRI8svFs9848z.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Villa Duplex, Cocody à Vendre;1700000000;2000;850000;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-villa-duplex-cocody-a-vendre-2WW3ykO34KIcshqaEmNhVjeb.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;3000000;600;5000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-k0fFIoIpptL7ZXCrEZPniFIA.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Rivera Faya, Cocody à Vendre;90000000;200;450000;4;Cocody;Faya;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-rivera-faya-cocody-a-vendre-knt2eMGhrnZgPAUXKal6g207.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Villa dans Francis Gweh, Cocody à Vendre;700000000;680;1029412;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-villa-dans-francis-gweh-cocody-a-vendre-klqaZrYTBEGavjjoydsLOL2l.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Cocody à Vendre;400000000;;;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-villa-dans-cocody-a-vendre-fbFEpPXm4yvoED35E4gB12Hq.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 3chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;200000000;600;333333;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-3chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-d88U6c21NW9XvhnIlbayG6IL.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 5chbre Duplex dans Yozalem, Cocody à Vendre;250000000;280;892857;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-5chbre-duplex-dans-yozalem-cocody-a-vendre-qatqN70k6BCYsH0u7eQSTaKV.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Francis Gweh, Cocody à Vendre;400000000;500;800000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-francis-gweh-cocody-a-vendre-43FXRtN7qIrRtEZwE0FLWYvS.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;3000000;300;10000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-su1VD8bgJItE1qLXju6J9zNY.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Villa dans Zié Multi-Service, Songon à Vendre;12000000;400;30000;5;Songon;;;https://jiji.co.ci/songon/houses-apartments-for-sale/5chbre-villa-dans-zie-multi-service-songon-a-vendre-Cd3pvc3eLiLzd3Ih1RyAiUsf.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;2chbre Appartement dans Ismaël Coulibaly, Cocody à Vendre;70000000;190;368421;2;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/2chbre-appartement-dans-ismael-coulibaly-cocody-a-vendre-wip1SIZpU2NvB9FdzgGvftmL.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;5chbre Duplex dans Francis Gweh, Cocody à Vendre;275000000;300;916667;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/5chbre-duplex-dans-francis-gweh-cocody-a-vendre-jOTX9gZbfsMDM0or5uIEd4XP.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Meublé 5chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;180000000;250;720000;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/meuble-5chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-xx3GQRFuL6uF2XL5U1SpSHc1.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Meublé 5chbre Duplex dans Francis Gweh, Cocody à Vendre;2500000;400;6250;5;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/meuble-5chbre-duplex-dans-francis-gweh-cocody-a-vendre-8Lf9Bq8wQIsjNtoJeWcNCL4f.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;10chbre Duplex dans Zié Multi-Service, Cocody à Vendre;450000000;1200;375000;10;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/10chbre-duplex-dans-zie-multi-service-cocody-a-vendre-fOlAAeAmFy09z5kkS0sPfHkZ.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Cocody à Vendre;140000000;250;560000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-cocody-a-vendre-tGLfeR5d1PCKqX94Oke4JIBn.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Francis Gweh, Cocody à Vendre;1800000000;1300;1384615;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/8chbre-duplex-dans-francis-gweh-cocody-a-vendre-umRktbWiejOTVcWjHwDCrOBW.html;2026-05-02T00:28:16+00:00
jiji;achat;;Furnished 20chbre Chambre et salon dans Cocody Rivera à Vendre;550000000;1150;478261;20;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-20chbre-chambre-et-salon-dans-cocody-rivera-a-vendre-alkZCz9y7zgr7y8zVWUPzIUZ.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;7chbre Duplex dans Beraka Corporation, Cocody à Vendre;450000000;468;961538;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/7chbre-duplex-dans-beraka-corporation-cocody-a-vendre-CoTv5yWsAa7dzlpJBef6F0ik.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 4chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;170000000;3000;56667;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-4chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-byWCT0ZVu4VitQ8ACTekBOvu.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;9chbre Duplex dans Yozalem Business, Cocody à Vendre;600000000;600;1000000;9;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/9chbre-duplex-dans-yozalem-business-cocody-a-vendre-oXRUbSHNoh2QDmUBn4XEpSeS.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 4chbre Duplex dans Cocody Rivera 3 à Vendre;400000000;635;629921;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-4chbre-duplex-dans-cocody-rivera-3-a-vendre-fDxFvuCJG5BtOUHzJEnnoxvp.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;325000000;400;812500;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-2IWfhz38SoVplp06otbkJdDL.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;20chbre Blocs d'appartements dans Zié Multi-Service, Marcory à Vendre;9500000000;1200;7916667;20;Marcory;;;https://jiji.co.ci/marcory/houses-apartments-for-sale/20chbre-blocs-dappartements-dans-zie-multi-service-marcory-a-vendre-f6HwZpOJg07ISRtu4fWZ9qjm.html;2026-05-02T00:28:16+00:00
jiji;achat;maison;3chbre Maison dans Beraka Corporation, Cocody à Vendre;60000000;200;300000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-maison-dans-beraka-corporation-cocody-a-vendre-yBw7FhGW13bIQoWgQBfMbIro.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 8chbre Duplex dans Zié Multi-Service, Cocody à Vendre;250000000;409;611247;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-8chbre-duplex-dans-zie-multi-service-cocody-a-vendre-dLFfp2uJFSTU82aNzesjZVv1.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;Furnished 3chbre Appartement dans Ismaël Coulibaly, Grand-Bassam;70000000;185;378378;3;Grand-Bassam;;;https://jiji.co.ci/grand-bassam/houses-apartments-for-sale/furnished-3chbre-appartement-dans-ismael-coulibaly-grand-bassam-pO2K7mg0cGHCfIajsTwlZOSB.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;Furnished 3chbre Appartement dans Ismaël Coulibaly, Cocody à Vendre;700000;180;3889;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-3chbre-appartement-dans-ismael-coulibaly-cocody-a-vendre-8nB5akRpmKkIhN6VHo3ivFx2.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;3chbre Blocs d'appartements dans Yozalem, Cocody à Vendre;1200000000;1500;800000;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-blocs-dappartements-dans-yozalem-cocody-a-vendre-PrCMNMvbDQk8hzuJTGMSfk1.html;2026-05-02T00:28:16+00:00
jiji;achat;appartement;20chbre Blocs d'appartements dans Winner Immobilier, Cocody à Vendre;1200000000;;;20;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/20chbre-blocs-dappartements-dans-winner-immobilier-cocody-a-vendre-3ca9H67YmxACMq8tz5V1Ozbm.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Villa dans La Terre Immobilière, Cocody à Vendre;200000000;273;732601;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-villa-dans-la-terre-immobiliere-cocody-a-vendre-eXGOxKcDma5BDDQeVYZN533X.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 7chbre Villa dans Zié Multi-Service, Cocody à Vendre;550000000;800;687500;7;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-7chbre-villa-dans-zie-multi-service-cocody-a-vendre-nHh7ZeNoUcg1s9erScdeOCWq.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Villa dans Cocody à Vendre;250000000;650;384615;3;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/3chbre-villa-dans-cocody-a-vendre-q8TsuhknLbV9hoFuk5Kc5Hfz.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;9chbre Duplex dans Zié Multi-Service, Cocody à Vendre;400000000;617;648298;9;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/9chbre-duplex-dans-zie-multi-service-cocody-a-vendre-5Imw11NBkqriN8ehgMV6jTjC.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;3chbre Villa dans Bingerville à Vendre;140000000;250;560000;3;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/3chbre-villa-dans-bingerville-a-vendre-sq4dRYQ2E6OCHQsodK59uNrg.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;170000000;250;680000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-l2K6Z338bwWz2U4CDmPUvmqn.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;6chbre Duplex dans Ismael Coulibaly, Cocody à Vendre;360000000;800;450000;6;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/6chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-2OYx2QPNADbWS3qEZgGW2HjB.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;Furnished 8chbre Duplex dans Ismaël Coulibaly, Cocody à Vendre;2000000;500;4000;8;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/furnished-8chbre-duplex-dans-ismael-coulibaly-cocody-a-vendre-kf3btBZlIrrupNtwxzwio9tZ.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;4chbre Duplex dans Francis Gweh, Cocody à Vendre;170000000;250;680000;4;Cocody;;;https://jiji.co.ci/cocody/houses-apartments-for-sale/4chbre-duplex-dans-francis-gweh-cocody-a-vendre-tDB67oU8R7hsl1GMN8Sk8pV4.html;2026-05-02T00:28:16+00:00
jiji;achat;villa;8chbre Duplex dans Yozalem Business, Bingerville à Vendre;200000000;500;400000;8;Bingerville;;;https://jiji.co.ci/bingerville/houses-apartments-for-sale/8chbre-duplex-dans-yozalem-business-bingerville-a-vendre-41wDfqq87fItowTKo0iDpsVw.html;2026-05-02T00:28:16+00:00
